,BHKW_el,Strombedarf,Waermepumpe_el,Strombezug,PV
2019-10-24 03:00:00,51.452757,-23.4,-28.052757,0.0,0.0
2019-10-24 04:00:00,51.257341,-23.599999999999998,-27.657341,0.0,0.0
2019-10-24 05:00:00,55.231568,-26.56,-28.671568,0.0,0.0
2019-10-24 06:00:00,63.061622,-33.24,-29.821622,0.0,0.0
2019-10-24 07:00:00,55.142953,-39.9852,-16.362464,0.0,1.204711
2019-10-24 08:00:00,45.183256,-45.243599999999994,-2.5015986,0.0,2.5619423
2019-10-24 09:00:00,43.714701,-48.1664,-0.0,0.0,4.451699
2019-10-24 10:00:00,43.201799,-49.836,-0.0,0.0,6.634201
2019-10-24 11:00:00,44.479485,-48.7524,-0.0,0.0,4.2729146
2019-10-24 12:00:00,39.237933,-44.331599999999995,-0.0,0.0,5.0936671
2019-10-24 13:00:00,34.37944,-40.784400000000005,-0.0,0.0,6.40496
2019-10-24 14:00:00,36.97118,-39.54880000000001,-0.0,0.0,2.5776197
2019-10-24 15:00:00,37.996986,-38.919999999999995,-0.0,0.0,0.92301355
2019-10-24 16:00:00,40.861816,-41.03,-0.0,0.0,0.16818417
2019-10-24 17:00:00,47.4756,-47.4756,-0.0,0.0,0.0
2019-10-24 18:00:00,47.9776,-47.9776,-0.0,0.0,0.0
2019-10-24 19:00:00,56.518024,-41.849599999999995,-14.668424,0.0,0.0
2019-10-24 20:00:00,71.908627,-36.68,-35.228627,0.0,0.0
2019-10-24 21:00:00,65.748411,-34.04,-31.708411,0.0,0.0
2019-10-24 22:00:00,58.598097,-27.799999999999997,-30.798097,0.0,0.0
2019-10-24 23:00:00,52.653622,-21.319999999999997,-31.333622,0.0,0.0
2019-10-25 00:00:00,48.676714,-17.44,-31.236714,0.0,0.0
2019-10-25 01:00:00,43.482465,-15.16,-28.322465,0.0,0.0
2019-10-25 02:00:00,42.516497,-14.799999999999999,-27.716497,0.0,0.0
2019-10-25 03:00:00,42.28813,-14.040000000000003,-28.24813,0.0,0.0
2019-10-25 04:00:00,42.34867,-14.12,-28.22867,0.0,0.0
2019-10-25 05:00:00,46.164281,-14.12,-32.044281,0.0,0.0
2019-10-25 06:00:00,49.14227,-16.680000000000003,-32.46227,0.0,0.0
2019-10-25 07:00:00,54.174874,-21.719999999999995,-32.522148,0.0,0.067273667
2019-10-25 08:00:00,59.471733,-28.919999999999998,-30.955375,0.0,0.403642
2019-10-25 09:00:00,64.338801,-34.2,-30.609717,0.0,0.47091567
2019-10-25 10:00:00,62.686018,-37.839999999999996,-25.552392,0.0,0.7063735
2019-10-25 11:00:00,59.122623,-41.952,-17.910634,0.0,0.74001033
2019-10-25 12:00:00,49.286698,-40.0212,-10.577335,0.0,1.3118365
2019-10-25 13:00:00,48.533545,-36.04,-13.575127,0.0,1.081582
2019-10-25 14:00:00,46.086354,-33.0,-14.152333,0.0,1.0659792
2019-10-25 15:00:00,46.110039,-31.919999999999995,-15.298626,0.0,1.1085871
2019-10-25 16:00:00,58.55967,-32.88,-25.982401,0.0,0.3027315
2019-10-25 17:00:00,71.979762,-40.8996,-31.080162,0.0,0.0
2019-10-25 18:00:00,78.72493,-44.7708,-33.95413,0.0,0.0
2019-10-25 19:00:00,79.450811,-41.6044,-37.846411,0.0,0.0
2019-10-25 20:00:00,75.242205,-36.96,-38.282205,0.0,0.0
2019-10-25 21:00:00,72.352735,-33.6,-38.752735,0.0,0.0
2019-10-25 22:00:00,69.98707,-32.7656,-37.22147,0.0,0.0
2019-10-25 23:00:00,60.781405,-26.56,-34.221405,0.0,0.0
2019-10-26 00:00:00,52.2624,-21.719999999999995,-30.5424,0.0,0.0
2019-10-26 01:00:00,50.837405,-18.919999999999998,-31.917405,0.0,0.0
2019-10-26 02:00:00,54.771416,-18.16,-36.611416,0.0,0.0
2019-10-26 03:00:00,52.535654,-11.079999999999998,-41.455654,0.0,0.0
2019-10-26 04:00:00,65.118141,-24.04,-41.078141,0.0,0.0
2019-10-26 05:00:00,78.277319,-32.72,-45.557319,0.0,0.0
2019-10-26 06:00:00,66.762032,-50.5056,-16.256432,0.0,0.0
2019-10-26 07:00:00,92.665214,-60.9292,-32.494998,0.0,0.75898434
2019-10-26 08:00:00,65.219439,-65.3216,-3.4615627,0.0,3.5637236
2019-10-26 09:00:00,0.0,-66.3328,-0.0,61.629263,4.7035369
2019-10-26 10:00:00,0.0,-67.8008,-0.0,60.39243,7.4083701
2019-10-26 11:00:00,0.0,-68.994,-0.0,61.376917,7.6170833
2019-10-26 12:00:00,0.0,-67.56039999999999,-0.0,59.546968,8.0134324
2019-10-26 13:00:00,50.739296,-65.5608,-0.0,7.6471062,7.1743978
2019-10-26 14:00:00,57.725296,-63.276,-0.0,0.0,5.5507042
2019-10-26 15:00:00,59.308902,-62.069199999999995,-0.0,0.0,2.7602985
2019-10-26 16:00:00,59.884682,-60.536,-0.0,0.0,0.6513177
2019-10-26 17:00:00,68.018,-68.018,-0.0,0.0,0.0
2019-10-26 18:00:00,71.6276,-71.6276,-0.0,0.0,0.0
2019-10-26 19:00:00,68.6932,-68.6932,-0.0,0.0,0.0
2019-10-26 20:00:00,60.7156,-60.715599999999995,-0.0,0.0,0.0
2019-10-26 21:00:00,53.382,-53.382,-0.0,0.0,0.0
2019-10-26 22:00:00,69.32121,-47.6424,-21.67881,0.0,0.0
2019-10-26 23:00:00,68.392519,-38.9092,-29.483319,0.0,0.0
2019-10-27 00:00:00,62.381881,-32.8,-29.581881,0.0,0.0
2019-10-27 01:00:00,68.813405,-29.84,-38.973405,0.0,0.0
2019-10-27 02:00:00,58.281211,-27.84,-30.441211,0.0,0.0
2019-10-27 03:00:00,56.023568,-29.44,-26.583568,0.0,0.0
2019-10-27 04:00:00,72.666941,-32.63999999999999,-40.026941,0.0,0.0
2019-10-27 05:00:00,78.914465,-39.9792,-38.935265,0.0,0.0
2019-10-27 06:00:00,93.68973,-54.4616,-39.22813,0.0,0.0
2019-10-27 07:00:00,96.190753,-64.59280000000001,-32.163005,0.0,0.5650529
2019-10-27 08:00:00,95.496293,-67.8396,-28.737892,0.0,1.0811991
2019-10-27 09:00:00,84.515625,-68.22760000000001,-17.734409,0.0,1.4463838
2019-10-27 10:00:00,68.638688,-69.67280000000001,-0.81591349,0.0,1.8500258
2019-10-27 11:00:00,67.25843,-71.3584,-0.0,0.0,4.0999703
2019-10-27 12:00:00,61.059241,-69.58160000000001,-0.0,0.0,8.5223588
2019-10-27 13:00:00,60.95931,-68.22160000000001,-0.0,0.0,7.2622901
2019-10-27 14:00:00,60.801599,-66.22039999999998,-0.0,0.0,5.4188013
2019-10-27 15:00:00,61.705832,-64.46600000000001,-0.0,0.0,2.7601678
2019-10-27 16:00:00,62.836805,-63.301199999999994,-0.0,0.0,0.46439528
2019-10-27 17:00:00,70.6844,-70.6844,-0.0,0.0,0.0
2019-10-27 18:00:00,73.2152,-73.2152,-0.0,0.0,0.0
2019-10-27 19:00:00,69.87,-69.87,-0.0,0.0,0.0
2019-10-27 20:00:00,62.022,-62.022,-0.0,0.0,0.0
2019-10-27 21:00:00,82.155488,-55.1784,-26.977088,0.0,0.0
2019-10-27 22:00:00,79.862141,-48.5652,-31.296941,0.0,0.0
2019-10-27 23:00:00,72.623611,-39.0,-33.623611,0.0,0.0
2019-10-28 00:00:00,68.594984,-32.760000000000005,-35.834984,0.0,0.0
2019-10-28 01:00:00,60.863395,-28.960000000000004,-31.903395,0.0,0.0
2019-10-28 02:00:00,55.883892,-27.421999999999997,-28.461892,0.0,0.0
2019-10-28 03:00:00,60.1392,-28.919999999999998,-31.2192,0.0,0.0
2019-10-28 04:00:00,66.769946,-32.63999999999999,-34.129946,0.0,0.0
2019-10-28 05:00:00,76.741924,-39.4,-37.341924,0.0,0.0
2019-10-28 06:00:00,90.936303,-54.489999999999995,-36.446303,0.0,0.0
2019-10-28 07:00:00,103.06657,-64.53960000000001,-38.877323,0.0,0.35035169
2019-10-28 08:00:00,97.36116,-67.9876,-29.777202,0.0,0.403642
2019-10-28 09:00:00,92.705238,-69.1344,-24.378122,0.0,0.807284
2019-10-28 10:00:00,78.247609,-71.4268,-7.9980983,0.0,1.1772892
2019-10-28 11:00:00,77.410438,-73.6292,-5.1267115,0.0,1.3454733
2019-10-28 12:00:00,77.917271,-71.4372,-7.7919078,0.0,1.3118365
2019-10-28 13:00:00,80.191544,-69.5236,-11.87887,0.0,1.210926
2019-10-28 14:00:00,84.189993,-67.7312,-17.333351,0.0,0.87455766
2019-10-28 15:00:00,82.862406,-66.6192,-17.128595,0.0,0.88538882
2019-10-28 16:00:00,90.567947,-65.8244,-25.089461,0.0,0.34591358
2019-10-28 17:00:00,101.01505,-72.8504,-28.164649,0.0,0.0
2019-10-28 18:00:00,111.32657,-74.5588,-36.767773,0.0,0.0
2019-10-28 19:00:00,107.81747,-70.38,-37.43747,0.0,0.0
2019-10-28 20:00:00,99.048735,-62.459599999999995,-36.589135,0.0,0.0
2019-10-28 21:00:00,91.273643,-55.394000000000005,-35.879643,0.0,0.0
2019-10-28 22:00:00,81.717751,-48.7256,-32.992151,0.0,0.0
2019-10-28 23:00:00,72.077362,-40.111599999999996,-31.965762,0.0,0.0
2019-10-29 00:00:00,64.176649,-32.88,-31.296649,0.0,0.0
2019-10-29 01:00:00,60.365276,-28.760000000000005,-31.605276,0.0,0.0
2019-10-29 02:00:00,59.2288,-26.8,-32.4288,0.0,0.0
2019-10-29 03:00:00,60.332324,-27.799999999999997,-32.532324,0.0,0.0
2019-10-29 04:00:00,67.037405,-31.16,-35.877405,0.0,0.0
2019-10-29 05:00:00,78.548195,-38.12,-40.428195,0.0,0.0
2019-10-29 06:00:00,94.406876,-53.117599999999996,-41.289276,0.0,0.0
2019-10-29 07:00:00,98.702071,-62.78399999999999,-36.153529,0.0,0.23545783
2019-10-29 08:00:00,91.723307,-67.57919999999999,-25.287759,0.0,1.1436523
2019-10-29 09:00:00,85.621486,-68.09,-18.910596,0.0,1.3791102
2019-10-29 10:00:00,83.070241,-69.6376,-14.912662,0.0,1.4800207
2019-10-29 11:00:00,84.955612,-71.482,-14.482717,0.0,1.009105
2019-10-29 12:00:00,82.313538,-69.6004,-13.654969,0.0,0.94183133
2019-10-29 13:00:00,82.967988,-68.43119999999999,-15.142251,0.0,0.605463
2019-10-29 14:00:00,84.528403,-66.9608,-17.937609,0.0,0.37000517
2019-10-29 15:00:00,89.66592,-65.5108,-24.390577,0.0,0.23545783
2019-10-29 16:00:00,98.961296,-64.4012,-34.62737,0.0,0.067273667
2019-10-29 17:00:00,99.854357,-70.85839999999999,-28.995957,0.0,0.0
2019-10-29 18:00:00,101.20381,-71.26639999999999,-29.937405,0.0,0.0
2019-10-29 19:00:00,99.562984,-68.18119999999999,-31.381784,0.0,0.0
2019-10-29 20:00:00,93.599784,-60.760000000000005,-32.839784,0.0,0.0
2019-10-29 21:00:00,86.2112,-53.746399999999994,-32.4648,0.0,0.0
2019-10-29 22:00:00,76.472,-47.294,-29.178,0.0,0.0
2019-10-29 23:00:00,65.306595,-38.04,-27.266595,0.0,0.0
2019-10-30 00:00:00,59.4832,-31.719999999999995,-27.7632,0.0,0.0
2019-10-30 01:00:00,54.252886,-27.5584,-26.694486,0.0,0.0
2019-10-30 02:00:00,53.343308,-25.44,-27.903308,0.0,0.0
2019-10-30 03:00:00,55.036151,-26.76,-28.276151,0.0,0.0
2019-10-30 04:00:00,61.273384,-29.96,-31.313384,0.0,0.0
2019-10-30 05:00:00,70.702789,-36.919999999999995,-33.782789,0.0,0.0
2019-10-30 06:00:00,88.252238,-52.3184,-35.933838,0.0,0.0
2019-10-30 07:00:00,104.98175,-62.7196,-42.463968,0.0,0.201821
2019-10-30 08:00:00,91.659252,-68.1104,-24.187952,0.0,0.63909983
2019-10-30 09:00:00,89.605235,-69.26360000000001,-21.317103,0.0,0.97546816
2019-10-30 10:00:00,80.837504,-71.036,-11.348799,0.0,1.5472943
2019-10-30 11:00:00,73.439226,-71.76760000000002,-3.6225625,0.0,1.9509363
2019-10-30 12:00:00,66.753249,-69.1588,-0.0,0.0,2.405551
2019-10-30 13:00:00,69.495547,-66.26039999999999,-5.2716598,0.0,2.0365128
2019-10-30 14:00:00,76.443311,-63.0392,-14.822178,0.0,1.4180666
2019-10-30 15:00:00,84.318799,-61.8292,-23.222234,0.0,0.7326347
2019-10-30 16:00:00,88.327798,-61.1404,-27.53978,0.0,0.35238178
2019-10-30 17:00:00,100.10015,-68.4328,-31.667351,0.0,0.0
2019-10-30 18:00:00,102.81042,-68.8056,-34.004822,0.0,0.0
2019-10-30 19:00:00,99.42573,-64.79119999999999,-34.63453,0.0,0.0
2019-10-30 20:00:00,92.196281,-56.6132,-35.583081,0.0,0.0
2019-10-30 21:00:00,84.160389,-49.6612,-34.499189,0.0,0.0
2019-10-30 22:00:00,76.093319,-44.0432,-32.050119,0.0,0.0
2019-10-30 23:00:00,66.221232,-36.04,-30.181232,0.0,0.0
2019-10-31 00:00:00,59.718097,-29.28,-30.438097,0.0,0.0
2019-10-31 01:00:00,55.845795,-25.080000000000002,-30.765795,0.0,0.0
2019-10-31 02:00:00,54.723503,-22.68,-32.043503,0.0,0.0
2019-10-31 03:00:00,55.00973,-22.599999999999998,-32.40973,0.0,0.0
2019-10-31 04:00:00,58.601946,-23.680000000000003,-34.921946,0.0,0.0
2019-10-31 05:00:00,65.737341,-24.4,-41.337341,0.0,0.0
2019-10-31 06:00:00,71.82093,-26.480000000000004,-45.34093,0.0,0.0
2019-10-31 07:00:00,73.635306,-32.88,-40.856217,0.0,0.1009105
2019-10-31 08:00:00,73.314259,-39.52,-34.366085,0.0,0.57182617
2019-10-31 09:00:00,58.445029,-45.093199999999996,-15.384782,0.0,2.0329533
2019-10-31 10:00:00,58.789976,-47.627199999999995,-13.129029,0.0,1.9662532
2019-10-31 11:00:00,46.138058,-48.828399999999995,-0.0,0.0,2.6903421
2019-10-31 12:00:00,38.729532,-46.2856,-0.0,0.0,7.5560676
2019-10-31 13:00:00,35.846209,-42.185199999999995,-0.0,0.0,6.338991
2019-10-31 14:00:00,33.867075,-39.109199999999994,-0.0,0.0,5.2421251
2019-10-31 15:00:00,35.242061,-37.760000000000005,-0.0,0.0,2.5179386
2019-10-31 16:00:00,38.062816,-38.4,-0.0,0.0,0.33718405
2019-10-31 17:00:00,47.994,-47.994,-0.0,0.0,0.0
2019-10-31 18:00:00,51.1448,-51.144800000000004,-0.0,0.0,0.0
2019-10-31 19:00:00,72.357233,-46.80480000000001,-25.552433,0.0,0.0
2019-10-31 20:00:00,79.346595,-40.092,-39.254595,0.0,0.0
2019-10-31 21:00:00,75.358314,-35.28,-40.078314,0.0,0.0
2019-10-31 22:00:00,67.086443,-32.599999999999994,-34.486443,0.0,0.0
2019-10-31 23:00:00,62.350486,-26.8,-35.550486,0.0,0.0
2019-11-01 00:00:00,57.146681,-20.84,-36.306681,0.0,0.0
2019-11-01 01:00:00,52.732195,-16.840000000000003,-35.892195,0.0,0.0
2019-11-01 02:00:00,51.339762,-14.999999999999998,-36.339762,0.0,0.0
2019-11-01 03:00:00,51.188411,-14.799999999999999,-36.388411,0.0,0.0
2019-11-01 04:00:00,54.282119,-15.680000000000001,-38.602119,0.0,0.0
2019-11-01 05:00:00,58.519222,-15.319999999999999,-43.199222,0.0,0.0
2019-11-01 06:00:00,63.012281,-14.84,-48.172281,0.0,0.0
2019-11-01 07:00:00,63.062487,-18.119999999999997,-45.213213,0.0,0.27072609
2019-11-01 08:00:00,17.815202,-24.6,-0.0,2.8821104,3.9026877
2019-11-01 09:00:00,0.0,-30.32,-0.0,23.449784,6.8702158
2019-11-01 10:00:00,0.0,-31.439999999999994,-0.0,23.316101,8.123899
2019-11-01 11:00:00,0.0,-26.04,-0.0,17.491527,8.548473
2019-11-01 12:00:00,0.0,-24.279999999999998,-0.0,15.454913,8.8250874
2019-11-01 13:00:00,0.0,-21.840000000000003,-0.0,13.693853,8.1461473
2019-11-01 14:00:00,0.0,-21.519999999999996,-0.0,15.154617,6.3653827
2019-11-01 15:00:00,20.846265,-24.2,-0.0,0.0,3.3537347
2019-11-01 16:00:00,29.294821,-29.599999999999998,-0.0,0.0,0.30517864
2019-11-01 17:00:00,40.7824,-40.782399999999996,-0.0,0.0,0.0
2019-11-01 18:00:00,45.0672,-45.0672,-0.0,0.0,0.0
2019-11-01 19:00:00,42.17,-42.17,-0.0,0.0,0.0
2019-11-01 20:00:00,38.750472,-36.96,-1.7904723,0.0,0.0
2019-11-01 21:00:00,73.286141,-33.0,-40.286141,0.0,0.0
2019-11-01 22:00:00,66.586032,-31.48,-35.106032,0.0,0.0
2019-11-01 23:00:00,59.300843,-25.520000000000003,-33.780843,0.0,0.0
2019-11-02 00:00:00,53.677838,-20.84,-32.837838,0.0,0.0
2019-11-02 01:00:00,51.468108,-17.919999999999998,-33.548108,0.0,0.0
2019-11-02 02:00:00,49.822011,-17.119999999999997,-32.702011,0.0,0.0
2019-11-02 03:00:00,54.4576,-19.119999999999997,-35.3376,0.0,0.0
2019-11-02 04:00:00,60.154551,-23.439999999999998,-36.714551,0.0,0.0
2019-11-02 05:00:00,73.390746,-32.68,-40.710746,0.0,0.0
2019-11-02 06:00:00,87.25907,-49.6308,-37.62827,0.0,0.0
2019-11-02 07:00:00,95.067501,-60.174800000000005,-35.095338,0.0,0.20263671
2019-11-02 08:00:00,38.561072,-64.262,-0.0,22.043904,3.6570239
2019-11-02 09:00:00,0.0,-65.3816,-0.0,58.440797,6.9408027
2019-11-02 10:00:00,0.0,-67.4448,-0.0,58.689186,8.7556144
2019-11-02 11:00:00,0.0,-68.69000000000001,-0.0,59.047476,9.6425236
2019-11-02 12:00:00,0.0,-67.28960000000001,-0.0,57.809004,9.4805964
2019-11-02 13:00:00,0.0,-66.7736,-0.0,58.301787,8.4718126
2019-11-02 14:00:00,0.0,-65.5848,-0.0,59.238481,6.346319
2019-11-02 15:00:00,61.125311,-64.2072,-0.0,0.0,3.0818885
2019-11-02 16:00:00,63.557763,-63.760400000000004,-0.0,0.0,0.20263671
2019-11-02 17:00:00,71.7032,-71.7032,-0.0,0.0,0.0
2019-11-02 18:00:00,73.3432,-73.3432,-0.0,0.0,0.0
2019-11-02 19:00:00,69.59,-69.58999999999999,-0.0,0.0,0.0
2019-11-02 20:00:00,62.138,-62.138000000000005,-0.0,0.0,0.0
2019-11-02 21:00:00,61.370393,-54.776,-6.5943934,0.0,0.0
2019-11-02 22:00:00,78.824043,-48.1104,-30.713643,0.0,0.0
2019-11-02 23:00:00,69.094227,-38.919999999999995,-30.174227,0.0,0.0
2019-11-03 00:00:00,63.331762,-32.68,-30.651762,0.0,0.0
2019-11-03 01:00:00,59.913514,-29.08,-30.833514,0.0,0.0
2019-11-03 02:00:00,59.915027,-27.7068,-32.208227,0.0,0.0
2019-11-03 03:00:00,62.537081,-28.88,-33.657081,0.0,0.0
2019-11-03 04:00:00,68.110659,-32.12,-35.990659,0.0,0.0
2019-11-03 05:00:00,84.175049,-38.68,-45.495049,0.0,0.0
2019-11-03 06:00:00,100.43736,-54.6692,-45.768162,0.0,0.0
2019-11-03 07:00:00,103.35979,-65.646,-37.917238,0.0,0.20345243
2019-11-03 08:00:00,38.123216,-68.9556,-0.0,26.505502,4.3268817
2019-11-03 09:00:00,0.0,-68.6732,-0.0,61.423612,7.2495883
2019-11-03 10:00:00,0.0,-71.2652,-0.0,61.958641,9.3065587
2019-11-03 11:00:00,0.0,-72.68599999999999,-0.0,62.609344,10.076656
2019-11-03 12:00:00,0.0,-70.4196,-0.0,60.708511,9.7110889
2019-11-03 13:00:00,0.0,-68.604,-0.0,60.147398,8.4566021
2019-11-03 14:00:00,0.0,-65.89280000000001,-0.0,59.431458,6.4613423
2019-11-03 15:00:00,61.868921,-65.1224,-0.0,0.0,3.2534787
2019-11-03 16:00:00,65.435495,-65.5044,-0.0,0.0,0.068905095
2019-11-03 17:00:00,73.344,-73.34400000000001,-0.0,0.0,0.0
2019-11-03 18:00:00,73.682,-73.682,-0.0,0.0,0.0
2019-11-03 19:00:00,70.4076,-70.40760000000002,-0.0,0.0,0.0
2019-11-03 20:00:00,79.44055,-62.4736,-16.96695,0.0,0.0
2019-11-03 21:00:00,98.910789,-54.943599999999996,-43.967189,0.0,0.0
2019-11-03 22:00:00,91.559178,-48.4376,-43.121578,0.0,0.0
2019-11-03 23:00:00,77.270314,-39.64,-37.630314,0.0,0.0
2019-11-04 00:00:00,69.426465,-33.4,-36.026465,0.0,0.0
2019-11-04 01:00:00,65.213924,-30.125599999999995,-35.088324,0.0,0.0
2019-11-04 02:00:00,65.763762,-28.560000000000006,-37.203762,0.0,0.0
2019-11-04 03:00:00,68.315286,-29.64,-38.675286,0.0,0.0
2019-11-04 04:00:00,76.72653,-32.9624,-43.76413,0.0,0.0
2019-11-04 05:00:00,89.538854,-40.267599999999995,-49.271254,0.0,0.0
2019-11-04 06:00:00,104.384,-55.7588,-48.6252,0.0,0.0
2019-11-04 07:00:00,115.48075,-66.1628,-49.55341,0.0,0.23545783
2019-11-04 08:00:00,76.001685,-68.7832,-10.524417,0.0,3.3059329
2019-11-04 09:00:00,70.761911,-67.9988,-6.2419796,0.0,3.4788682
2019-11-04 10:00:00,46.880358,-68.9112,-0.0,13.530038,8.5008046
2019-11-04 11:00:00,62.187995,-71.46039999999999,-0.0,0.0,9.2724055
2019-11-04 12:00:00,62.085326,-71.168,-0.0,0.0,9.0826737
2019-11-04 13:00:00,61.490491,-68.924,-0.0,0.0,7.4335086
2019-11-04 14:00:00,63.376487,-66.4448,-0.0,0.0,3.068313
2019-11-04 15:00:00,64.413009,-65.02319999999999,-0.0,0.0,0.61019143
2019-11-04 16:00:00,65.15549,-65.2564,-0.0,0.0,0.1009105
2019-11-04 17:00:00,73.2004,-73.2004,-0.0,0.0,0.0
2019-11-04 18:00:00,73.604,-73.604,-0.0,0.0,0.0
2019-11-04 19:00:00,70.1284,-70.1284,-0.0,0.0,0.0
2019-11-04 20:00:00,104.78458,-62.2616,-42.522977,0.0,0.0
2019-11-04 21:00:00,97.723459,-54.291599999999995,-43.431859,0.0,0.0
2019-11-04 22:00:00,84.567568,-47.9076,-36.659968,0.0,0.0
2019-11-04 23:00:00,73.634032,-38.96,-34.674032,0.0,0.0
2019-11-05 00:00:00,66.076411,-32.63999999999999,-33.436411,0.0,0.0
2019-11-05 01:00:00,63.968605,-28.480000000000004,-35.488605,0.0,0.0
2019-11-05 02:00:00,66.240432,-26.439999999999998,-39.800432,0.0,0.0
2019-11-05 03:00:00,66.936649,-27.360000000000003,-39.576649,0.0,0.0
2019-11-05 04:00:00,69.388541,-30.6,-38.788541,0.0,0.0
2019-11-05 05:00:00,77.325881,-37.88,-39.445881,0.0,0.0
2019-11-05 06:00:00,92.8992,-53.8752,-39.024,0.0,0.0
2019-11-05 07:00:00,110.78043,-64.5468,-46.334541,0.0,0.1009105
2019-11-05 08:00:00,71.59853,-67.54360000000001,-6.9548945,0.0,2.8999649
2019-11-05 09:00:00,62.025276,-66.316,-0.0,0.0,4.2907244
2019-11-05 10:00:00,64.882482,-68.678,-0.0,0.0,3.7955183
2019-11-05 11:00:00,66.9743,-71.4256,-0.0,0.0,4.4512997
2019-11-05 12:00:00,62.426541,-69.83919999999999,-0.0,0.0,7.4126586
2019-11-05 13:00:00,63.303083,-68.2172,-0.0,0.0,4.914117
2019-11-05 14:00:00,62.69971,-65.5564,-0.0,0.0,2.85669
2019-11-05 15:00:00,62.224588,-64.138,-0.0,0.0,1.9134118
2019-11-05 16:00:00,64.339453,-64.474,-0.0,0.0,0.13454733
2019-11-05 17:00:00,72.69,-72.69000000000001,-0.0,0.0,0.0
2019-11-05 18:00:00,72.9528,-72.9528,-0.0,0.0,0.0
2019-11-05 19:00:00,83.547901,-69.15239999999999,-14.395501,0.0,0.0
2019-11-05 20:00:00,96.200735,-61.90480000000001,-34.295935,0.0,0.0
2019-11-05 21:00:00,84.722508,-54.5296,-30.192908,0.0,0.0
2019-11-05 22:00:00,78.116281,-48.09159999999999,-30.024681,0.0,0.0
2019-11-05 23:00:00,68.386897,-39.36,-29.026897,0.0,0.0
2019-11-06 00:00:00,61.371459,-32.839999999999996,-28.531459,0.0,0.0
2019-11-06 01:00:00,55.464908,-29.160000000000004,-26.304908,0.0,0.0
2019-11-06 02:00:00,55.313773,-27.5856,-27.728173,0.0,0.0
2019-11-06 03:00:00,57.499157,-28.639999999999997,-28.859157,0.0,0.0
2019-11-06 04:00:00,61.261881,-31.319999999999997,-29.941881,0.0,0.0
2019-11-06 05:00:00,69.974314,-37.790800000000004,-32.183514,0.0,0.0
2019-11-06 06:00:00,85.532411,-53.7664,-31.766011,0.0,0.0
2019-11-06 07:00:00,97.187826,-64.238,-32.983463,0.0,0.033636833
2019-11-06 08:00:00,99.851128,-67.4992,-32.721933,0.0,0.37000517
2019-11-06 09:00:00,88.052702,-68.2748,-20.383365,0.0,0.605463
2019-11-06 10:00:00,77.751301,-71.66480000000001,-7.5328849,0.0,1.4463838
2019-11-06 11:00:00,84.800152,-73.33319999999999,-12.54333,0.0,1.0763787
2019-11-06 12:00:00,72.771328,-71.0216,-3.5464409,0.0,1.796713
2019-11-06 13:00:00,78.26534,-68.01839999999999,-11.356956,0.0,1.1100155
2019-11-06 14:00:00,87.250024,-65.1688,-22.484866,0.0,0.403642
2019-11-06 15:00:00,88.254322,-63.3648,-25.135456,0.0,0.24593409
2019-11-06 16:00:00,91.065209,-64.0512,-27.081283,0.0,0.067273667
2019-11-06 17:00:00,100.23062,-71.35560000000001,-28.875016,0.0,0.0
2019-11-06 18:00:00,100.6739,-69.6492,-31.024703,0.0,0.0
2019-11-06 19:00:00,95.8496,-65.56639999999999,-30.2832,0.0,0.0
2019-11-06 20:00:00,87.194811,-58.2548,-28.940011,0.0,0.0
2019-11-06 21:00:00,76.421708,-50.8944,-25.527308,0.0,0.0
2019-11-06 22:00:00,70.879178,-45.862,-25.017178,0.0,0.0
2019-11-06 23:00:00,63.888865,-38.0,-25.888865,0.0,0.0
2019-11-07 00:00:00,57.914119,-31.48,-26.434119,0.0,0.0
2019-11-07 01:00:00,52.850162,-27.080000000000002,-25.770162,0.0,0.0
2019-11-07 02:00:00,49.737297,-24.8,-24.937297,0.0,0.0
2019-11-07 03:00:00,48.212281,-24.16,-24.052281,0.0,0.0
2019-11-07 04:00:00,48.319568,-24.76,-23.559568,0.0,0.0
2019-11-07 05:00:00,60.462227,-25.68,-34.782227,0.0,0.0
2019-11-07 06:00:00,56.464778,-29.564799999999998,-26.899978,0.0,0.0
2019-11-07 07:00:00,58.886269,-35.28,-23.673543,0.0,0.067273667
2019-11-07 08:00:00,63.97381,-42.784800000000004,-21.491742,0.0,0.3027315
2019-11-07 09:00:00,57.025817,-48.180800000000005,-10.359452,0.0,1.5144356
2019-11-07 10:00:00,65.137887,-51.465199999999996,-15.208177,0.0,1.5354892
2019-11-07 11:00:00,49.252876,-52.611599999999996,-0.0,0.0,3.3587236
2019-11-07 12:00:00,54.834923,-52.5132,-4.1634481,0.0,1.841725
2019-11-07 13:00:00,46.182847,-48.8988,-0.0,0.0,2.7159531
2019-11-07 14:00:00,44.696498,-46.2564,-0.0,0.0,1.5599024
2019-11-07 15:00:00,63.422918,-45.970800000000004,-17.75485,0.0,0.3027315
2019-11-07 16:00:00,74.40521,-48.3416,-26.097247,0.0,0.033636833
2019-11-07 17:00:00,80.571892,-55.4616,-25.110292,0.0,0.0
2019-11-07 18:00:00,84.524238,-55.6428,-28.881438,0.0,0.0
2019-11-07 19:00:00,81.113038,-50.6764,-30.436638,0.0,0.0
2019-11-07 20:00:00,75.847568,-42.802,-33.045568,0.0,0.0
2019-11-07 21:00:00,66.654876,-37.53,-29.124876,0.0,0.0
